date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft
2014-07-01,515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,1907,,Seattle,98107,0,1907,107,107,490.4761904761905
2014-07-01,392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,,Des Moines,98198,0,1958,56,56,104.81283422459893
2014-07-01,485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,1900,,Seattle,98122,0,1900,114,114,339.16083916083915
2014-07-01,217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,1984,,Federal Way,98003,0,1984,30,30,155.35714285714286
2014-07-01,502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,1983,,Woodinville,98072,0,1983,31,31,313.75
2014-07-01,820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,1989,,Bellevue,98006,0,1989,25,25,284.72222222222223
2014-07-01,1640000.0,3.0,3.25,3140,5445,2.0,0,3,4,2240,900,1913,,Seattle,98109,0,1913,101,101,522.2929936305733
2014-07-01,102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,1937,,Seattle,98106,0,1937,77,77,125.0
2014-07-01,925000.0,5.0,5.5,5190,12637,2.0,0,2,3,5190,0,2001,,Snoqualmie,98065,0,2001,13,13,178.22736030828517
2014-07-01,540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,1968,,Redmond,98052,0,1968,46,46,247.70642201834863
2014-07-01,600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,1900,,Seattle,98112,0,1900,114,114,659.3406593406594
2014-07-01,406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,1928,,Seattle,98178,0,1928,86,86,256.9620253164557
2014-07-01,620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,1948,,Seattle,98116,0,1948,66,66,291.0798122065728
2014-07-01,1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,1990,,Sammamish,98074,0,1990,24,24,231.94748358862145
2014-07-01,401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,,Sammamish,98074,0,1984,30,30,323.38709677419354
2014-07-01,725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,1959,,Seattle,98144,0,1959,55,55,389.78494623655916
2014-07-01,276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,1923,,Seattle,98117,0,1923,91,91,745.9459459459459
2014-07-01,500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,1975,,Issaquah,98027,0,1975,39,39,159.7444089456869
2014-07-01,375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,1977,,Kent,98042,0,1977,37,37,148.22134387351778
2014-07-01,2300000.0,4.0,4.75,3970,9778,2.0,0,2,4,3390,580,1928,,Seattle,98119,0,1928,86,86,579.3450881612091
2014-07-01,260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,1961,,Kent,98031,0,1961,53,53,135.41666666666666
2014-07-01,1565000.0,4.0,2.75,2970,12750,1.5,0,1,4,2130,840,1918,1986.0,Bellevue,98004,1,1986,96,28,526.9360269360269
2014-07-01,431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2001,,Renton,98056,0,2001,13,13,187.3913043478261
2014-07-01,321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,2003,,Maple Valley,98038,0,2003,11,11,175.40983606557376
2014-07-01,433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,1963,,Seattle,98118,0,1963,51,51,279.35483870967744
2014-07-01,920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,2005,,Redmond,98053,0,2005,9,9,225.49019607843138
2014-07-01,482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1989,,Sammamish,98074,0,1989,25,25,281.87134502923976
2014-07-01,712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,2002,,Redmond,98052,0,2002,12,12,299.7894736842105
2014-07-01,505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,1962,,Bellevue,98006,0,1962,52,52,229.54545454545453
2014-07-01,2367000.0,3.0,2.25,3530,17450,1.0,1,3,3,1840,1690,1930,1993.0,Mercer Island,98040,1,1993,84,21,670.5382436260624
2014-07-01,452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,1966,,Redmond,98052,0,1966,48,48,407.2072072072072
2014-07-01,581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,1921,,Seattle,98122,0,1921,93,93,356.44171779141107
2014-07-01,952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,1910,,Seattle,98112,0,1910,104,104,373.52941176470586
2014-07-01,808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,1987,,Bellevue,98007,0,1987,27,27,323.2
2014-07-01,476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,1945,2013.0,Seattle,98115,1,2013,69,1,164.7058823529412
2014-07-01,535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,1945,,Seattle,98117,0,1945,69,69,376.76056338028167
2014-07-01,1356925.0,4.0,3.5,4270,5800,2.0,0,3,5,3170,1100,1937,,Seattle,98199,0,1937,77,77,317.78103044496487
2014-07-01,629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,2008,,Issaquah,98029,0,2008,6,6,263.5146443514644
2014-07-01,417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,,Maple Valley,98038,0,2014,0,0,165.15335968379446
2014-07-01,399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,2014,,Auburn,98092,0,2014,0,0,148.054424287301
2014-07-01,825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,2003,,Redmond,98053,0,2003,11,11,206.7669172932331
2014-07-01,300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006,,Auburn,98092,0,2006,8,8,130.2648719062093
2014-07-01,640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007,,Seattle,98122,0,2007,7,7,415.5844155844156
2014-07-01,460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008,,Seattle,98107,0,2008,6,6,317.2413793103448
2014-07-01,525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2012,,Seattle,98119,0,2012,2,2,452.58620689655174
2014-07-01,499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013,,North Bend,98045,0,2013,1,1,171.81786941580756
2014-07-01,1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,2008,,Kirkland,98033,0,2008,6,6,270.55702917771885
2014-07-02,675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,1985,,Bellevue,98006,0,1985,29,29,232.75862068965517
2014-07-02,512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,1920,,Seattle,98117,0,1920,94,94,332.48766233766236
2014-07-02,310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918,,Seattle,98103,0,1918,96,96,442.85714285714283
2014-07-02,1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,,Seattle,98115,0,1970,44,44,327.7439024390244
2014-07-02,255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,,Seattle,98178,0,1960,54,54,104.93827160493827
2014-07-02,435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,1993,,Bothell,98011,0,1993,21,21,228.94736842105263
2014-07-02,453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,1983,,Kirkland,98034,0,1983,31,31,272.89156626506025
2014-07-02,260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,1975,,Kent,98031,0,1975,39,39,160.49382716049382
2014-07-02,659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,1951,,Mercer Island,98040,0,1951,63,63,315.311004784689
2014-07-02,223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,1991,,Kent,98031,0,1991,23,23,200.9009009009009
2014-07-02,851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,,Bellevue,98006,0,1984,30,30,226.32978723404256
2014-07-02,605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,1973,,Redmond,98052,0,1973,41,41,290.86538461538464
2014-07-02,895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,1947,,Seattle,98109,0,1947,67,67,458.97435897435895
2014-07-02,519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,1950,1992.0,Normandy Park,98166,1,1992,64,22,201.9455252918288
2014-07-02,535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,1983,,Woodinville,98072,0,1983,31,31,229.6137339055794
2014-07-02,489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,1982,,SeaTac,98188,0,1982,32,32,132.16216216216216
2014-07-02,250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965,,Burien,98148,0,1965,49,49,130.20833333333334
2014-07-02,580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,1905,,Seattle,98122,0,1905,109,109,305.2631578947368
2014-07-02,1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,1967,,Bellevue,98004,0,1967,47,47,720.8333333333334
2014-07-02,605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,1961,,Kenmore,98028,0,1961,53,53,205.78231292517006
2014-07-02,599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,2008,,Redmond,98052,0,2008,6,6,239.98
2014-07-02,700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,1993,,Redmond,98053,0,1993,21,21,281.12449799196787
2014-07-02,480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,1956,,Seattle,98125,0,1956,58,58,326.53061224489795
2014-07-02,329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002,,Maple Valley,98038,0,2002,12,12,155.63679245283018
2014-07-02,250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,1984,,Kent,98031,0,1984,30,30,208.33333333333334
2014-07-02,345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,2002,,Kent,98030,0,2002,12,12,140.81632653061226
2014-07-02,175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,1991,,Des Moines,98198,0,1991,23,23,98.31460674157303
2014-07-02,185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942,,Seattle,98146,0,1942,72,72,116.35220125786164
2014-07-02,411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,1978,,Auburn,98001,0,1978,36,36,173.41772151898735
2014-07-02,690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,1922,,Seattle,98102,0,1922,92,92,392.04545454545456
2014-07-02,265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948,,Shoreline,98155,0,1948,66,66,136.5979381443299
2014-07-02,720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,1990,,Bothell,98011,0,1990,24,24,202.81690140845072
2014-07-02,256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,2002,,Des Moines,98198,0,2002,12,12,124.8780487804878
2014-07-02,255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,2002,,Auburn,98092,0,2002,12,12,151.78571428571428
2014-07-02,540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,1994,,Seattle,98122,0,1994,20,20,409.09090909090907
2014-07-02,481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,1987,,Kirkland,98033,0,1987,27,27,310.3322580645161
2014-07-02,575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,1974,,Issaquah,98027,0,1974,40,40,214.55223880597015
2014-07-02,339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,1984,,Kent,98042,0,1984,30,30,142.23849372384936
2014-07-02,475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,1963,,Shoreline,98133,0,1963,51,51,232.84313725490196
2014-07-02,732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,1977,,Seattle,98126,0,1977,37,37,274.1573033707865
2014-07-02,860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,1924,,Seattle,98109,0,1924,90,90,457.4468085106383
2014-07-02,389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,1927,,Seattle,98133,0,1927,87,87,162.08333333333334
2014-07-02,645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,1956,,Seattle,98177,0,1956,58,58,284.1409691629956
2014-07-02,475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,1981,,Kirkland,98034,0,1981,33,33,256.7567567567568
2014-07-02,550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,1987,,Seattle,98115,0,1987,27,27,254.62962962962962
2014-07-02,305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,1968,,Tukwila,98168,0,1968,46,46,141.2037037037037
2014-07-02,782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,1906,,Seattle,98119,0,1906,108,108,498.0891719745223
2014-07-02,545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,1923,,Seattle,98118,0,1923,91,91,406.7164179104478
2014-07-02,394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,2004,,Kent,98031,0,2004,10,10,131.41239173884077
2014-07-02,600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,1965,,Redmond,98052,0,1965,49,49,273.972602739726
2014-07-02,1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,2610,0,1966,,Clyde Hill,98004,0,1966,48,48,498.08429118773944
2014-07-02,300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,1947,,Shoreline,98155,0,1947,67,67,297.029702970297
2014-07-02,330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,2003,,Kent,98042,0,2003,11,11,156.76959619952495
2014-07-02,723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,1928,,Seattle,98116,0,1928,86,86,297.5308641975309
2014-07-02,2271150.0,4.0,3.25,4040,18916,1.0,0,0,4,4040,0,1954,,Medina,98039,0,1954,60,60,562.1658415841584
2014-07-02,480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,1998,,Snoqualmie,98065,0,1998,16,16,222.22222222222223
2014-07-02,496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,1946,,Seattle,98107,0,1946,68,68,551.1111111111111
2014-07-02,625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,2006,,Seattle,98119,0,2006,8,8,343.4065934065934
2014-07-02,475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,,Seattle,98125,0,1962,52,52,226.1904761904762
2014-07-02,275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992,,Maple Valley,98038,0,1992,22,22,181.08552631578948
2014-07-02,253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,1980,,Kent,98031,0,1980,34,34,193.12977099236642
2014-07-02,630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,1979,,Kirkland,98033,0,1979,35,35,287.67123287671234
2014-07-02,660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,,Seattle,98144,0,1918,96,96,223.89830508474577
2014-07-02,262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962,,Seattle,98168,0,1962,52,52,140.10695187165774
2014-07-02,2147500.0,3.0,3.5,4660,5500,2.0,0,4,5,3040,1620,1909,,Seattle,98102,0,1909,105,105,460.83690987124464
2014-07-02,552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,1978,,Bellevue,98007,0,1978,36,36,300.0
2014-07-02,1411600.0,2.0,2.5,3180,9400,2.0,0,4,5,2610,570,1985,,Bellevue,98006,0,1985,29,29,443.8993710691824
2014-07-02,736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,1933,,Seattle,98109,0,1933,81,81,490.6666666666667
2014-07-02,355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,1954,,Shoreline,98133,0,1954,60,60,205.20231213872833
2014-07-02,305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,1962,,Renton,98058,0,1962,52,52,193.0379746835443
2014-07-02,484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,2014,,Issaquah,98029,0,2014,0,0,314.9337662337662
2014-07-02,1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,2014,,Seattle,98199,0,2014,0,0,311.117994100295
2014-07-02,334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,2005,,Seattle,98144,0,2005,9,9,403.0120481927711
2014-07-02,475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,2013,,North Bend,98045,0,2013,1,1,181.29770992366412
2014-07-02,309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014,,Auburn,98092,0,2014,0,0,138.17127564674396
2014-07-02,795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,2005,,Bellevue,98006,0,2005,9,9,275.0865051903114
2014-07-02,274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,2010,,Maple Valley,98038,0,2010,4,4,189.31034482758622
2014-07-02,265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,2008,,Seattle,98106,0,2008,6,6,331.3125
2014-07-02,567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,2006,,Issaquah,98027,0,2006,8,8,248.90350877192984
2014-07-02,915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,2013,,Redmond,98053,0,2013,1,1,237.66233766233765
2014-07-03,285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,1995,,Auburn,98092,0,1995,19,19,125.55066079295155
2014-07-03,445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,2000,,Seattle,98146,0,2000,14,14,198.15022222222223
2014-07-03,304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969,,Kent,98031,0,1969,45,45,117.26923076923077
2014-07-03,940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,1968,,Mercer Island,98040,0,1968,46,46,377.5100401606426
2014-07-03,1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,1995,,Kirkland,98033,0,1995,19,19,356.6455696202532
2014-07-03,835000.0,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,2005,,Auburn,98092,0,2005,9,9,169.3711967545639
2014-07-03,290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,1967,,Renton,98055,0,1967,47,47,201.38888888888889
2014-07-03,250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959,,Auburn,98002,0,1959,55,55,141.24293785310735
2014-07-03,342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,2001,,Kent,98030,0,2001,13,13,148.69565217391303
2014-07-03,1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,1989,,Bellevue,98006,0,1989,25,25,339.5973154362416
2014-07-03,400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,1963,,Shoreline,98133,0,1963,51,51,179.37219730941703
2014-07-03,312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008.0,Renton,98055,1,2008,64,6,170.76502732240436
2014-07-03,267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,1962,,Tukwila,98188,0,1962,52,52,153.44827586206895
2014-07-03,575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,1955,,Seattle,98116,0,1955,59,59,375.8169934640523
2014-07-03,810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,1954,,Bellevue,98004,0,1954,60,60,532.8947368421053
2014-07-03,850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,1945,,Seattle,98117,0,1945,69,69,263.1578947368421
2014-07-03,1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,2005,,Seattle,98199,0,2005,9,9,280.3867403314917
2014-07-03,1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,2000,,Redmond,98053,0,2000,14,14,216.96252465483235
2014-07-03,240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,1960,,Burien,98148,0,1960,54,54,152.86624203821657
2014-07-03,198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,,Auburn,98001,0,1966,48,48,95.1923076923077
2014-07-03,565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,1969,,Redmond,98052,0,1969,45,45,253.36322869955157
2014-07-03,1195000.0,5.0,3.0,3420,18129,2.0,0,0,3,2540,880,1952,2005.0,Mercer Island,98040,1,2005,62,9,349.41520467836256
2014-07-03,340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,,Shoreline,98133,0,1977,37,37,121.86379928315412
2014-07-03,815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,2002,,Kirkland,98033,0,2002,12,12,258.73015873015873
2014-07-03,1875000.0,4.0,3.25,3930,10929,2.0,0,0,3,3930,0,2006,,Bellevue,98004,0,2006,8,8,477.09923664122135
2014-07-03,588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,1940,,Seattle,98117,0,1940,74,74,268.4931506849315
2014-07-03,280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,1997,,Auburn,98092,0,1997,17,17,148.4126984126984
2014-07-03,390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,2004,,Kent,98042,0,2004,10,10,205.26315789473685
2014-07-03,509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,1989,,Bellevue,98007,0,1989,25,25,263.73056994818654
2014-07-03,490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,1986,,Federal Way,98023,0,1986,28,28,147.9493365500603
2014-07-03,650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,1960,,Mercer Island,98040,0,1960,54,54,471.0144927536232
2014-07-03,715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,1997,,Seattle,98103,0,1997,17,17,343.75
2014-07-03,529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,1909,,Seattle,98107,0,1909,105,105,427.3790322580645
2014-07-03,265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959,,Renton,98056,0,1959,55,55,259.80392156862746
2014-07-03,1755000.0,3.0,2.0,2360,4800,2.0,0,0,3,2360,0,1909,2014.0,Seattle,98112,1,2014,105,0,743.6440677966102
2014-07-03,1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,1969,,Sammamish,98075,0,1969,45,45,410.0719424460432
2014-07-03,610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,1955,,Bellevue,98004,0,1955,59,59,265.2173913043478
2014-07-03,554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,1943,,Seattle,98199,0,1943,71,71,274.61831683168316
2014-07-03,395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,1948,,Burien,98166,0,1948,66,66,214.67391304347825
2014-07-03,341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,1908,,Seattle,98115,0,1908,106,106,245.32374100719426
2014-07-03,264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,1962,,Federal Way,98023,0,1962,52,52,128.39805825242718
2014-07-03,395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,1963,,Kent,98031,0,1963,51,51,149.62121212121212
2014-07-03,640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,1959,,Bellevue,98005,0,1959,55,55,323.2323232323232
2014-07-03,430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958,,Seattle,98115,0,1958,56,56,237.56906077348066
2014-07-03,410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,1972,,Kirkland,98034,0,1972,42,42,241.1764705882353
2014-07-03,220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,,Seattle,98106,0,1923,91,91,183.33333333333334
2014-07-03,1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,1999,,Seattle,98112,0,1999,15,15,545.3020134228188
2014-07-03,405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006,,Seattle,98136,0,2006,8,8,300.3703703703704
2014-07-03,633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,1977,,Seattle,98126,0,1977,37,37,268.22033898305085
2014-07-03,295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948,,Shoreline,98133,0,1948,66,66,248.69747899159663
2014-07-03,1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,1978,,Bellevue,98005,0,1978,36,36,253.53552311435524
2014-07-03,605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,,Bellevue,98008,0,1970,44,44,216.07142857142858
2014-07-03,255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995,,Seattle,98133,0,1995,19,19,277.17391304347825
2014-07-03,474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978,,Redmond,98052,0,1978,36,36,309.80392156862746
2014-07-03,370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956,,Seattle,98117,0,1956,58,58,430.2325581395349
2014-07-03,288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,,Maple Valley,98038,0,2004,10,10,189.47368421052633
2014-07-03,100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,1912,,Kent,98032,0,1912,102,102,151.5151515151515
2014-07-03,1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,2000,,Kirkland,98033,0,2000,14,14,321.2290502793296
2014-07-03,600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975,,Redmond,98052,0,1975,39,39,200.0
2014-07-03,515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,,Bothell,98011,0,1977,37,37,187.95620437956205
2014-07-03,345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,,Burien,98148,0,1999,15,15,169.11764705882354
2014-07-03,975000.0,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,1954,,Seattle,98146,0,1954,60,60,386.9047619047619
2014-07-03,850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004.0,Mercer Island,98040,1,2004,53,10,344.12955465587044
2014-07-03,439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,,Seattle,98199,0,2005,9,9,227.9740932642487
2014-07-03,554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006,,Renton,98059,0,2006,8,8,188.11864406779662
2014-07-03,605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001,,Snoqualmie,98065,0,2001,13,13,231.8007662835249
2014-07-03,609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014,,Seattle,98103,0,2014,0,0,373.6196319018405
2014-07-03,425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,,Seattle,98115,0,2007,7,7,303.57142857142856
2014-07-03,399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011,,Issaquah,98029,0,2011,3,3,283.6170212765957
2014-07-03,1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,2008,,Renton,98059,0,2008,6,6,234.5537757437071
