date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,address,date_raw,street,city,statezip,country,zipcode
2014-07-08,375000.0,3.0,1.75,1660,9673,1.0,0,0,3,1130,530,1976,,"13300 NE 186th St, Woodinville, WA 98072, USA",20140708T000000,13300 NE 186th St,Woodinville,WA 98072,USA,98072
2014-07-08,600000.0,4.0,2.5,2250,11370,2.0,0,0,3,2250,0,1991,,"12362 76th Ct NE, Kirkland, WA 98034, USA",20140708T000000,12362 76th Ct NE,Kirkland,WA 98034,USA,98034
2014-07-08,340000.0,3.0,2.25,2120,13090,1.0,0,0,3,2120,0,1997,,"1310 G St SE, Auburn, WA 98002, USA",20140708T000000,1310 G St SE,Auburn,WA 98002,USA,98002
2014-07-08,890000.0,4.0,2.75,2310,4020,3.0,0,0,5,2310,0,1979,,"1602 32nd Ave, Seattle, WA 98122, USA",20140708T000000,1602 32nd Ave,Seattle,WA 98122,USA,98122
2014-07-08,415000.0,4.0,1.75,1920,7700,2.0,0,0,4,1920,0,1970,,"7209 SE 70th St, Newcastle, WA 98056, USA",20140708T000000,7209 SE 70th St,Newcastle,WA 98056,USA,98056
2014-07-08,255000.0,3.0,1.75,1550,9720,1.0,0,0,3,1050,500,1976,,"22821 SE 288th St, Black Diamond, WA 98010, USA",20140708T000000,22821 SE 288th St,Black Diamond,WA 98010,USA,98010
2014-07-08,530000.0,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,,"1600-1718 107th Ave SE, Bellevue, WA 98004, USA",20140708T000000,1600-1718 107th Ave SE,Bellevue,WA 98004,USA,98004
2014-07-08,468000.0,3.0,1.5,1830,9848,1.0,0,0,5,1830,0,1962,,"12000-12098 SE 71st Pl, Newcastle, WA 98056, USA",20140708T000000,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA,98056
2014-07-08,970000.0,5.0,2.75,3500,5040,2.0,0,2,3,2950,550,1927,2007.0,"5433 37th Ave SW, Seattle, WA 98126, USA",20140708T000000,5433 37th Ave SW,Seattle,WA 98126,USA,98126
2014-07-08,599000.0,3.0,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,,"16604 NE 42nd Ct, Redmond, WA 98052, USA",20140708T000000,16604 NE 42nd Ct,Redmond,WA 98052,USA,98052
2014-07-08,399500.0,4.0,1.75,1360,4840,1.5,0,0,4,1360,0,1928,,"5048 35th Ave SW, Seattle, WA 98126, USA",20140708T000000,5048 35th Ave SW,Seattle,WA 98126,USA,98126
2014-07-08,2458000.0,4.0,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,,"2205 78th Ave NE, Medina, WA 98039, USA",20140708T000000,2205 78th Ave NE,Medina,WA 98039,USA,98039
2014-07-08,1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,,"4908 32nd Ave NE, Seattle, WA 98105, USA",20140708T000000,4908 32nd Ave NE,Seattle,WA 98105,USA,98105
2014-07-08,325000.0,2.0,1.0,810,4080,1.0,0,0,4,810,0,1941,,"3620 SW Holden St, Seattle, WA 98126, USA",20140708T000000,3620 SW Holden St,Seattle,WA 98126,USA,98126
2014-07-08,1135250.0,5.0,4.0,7320,217800,2.0,0,0,3,7320,0,1992,,"19100 SE 174th St, Renton, WA 98058, USA",20140708T000000,19100 SE 174th St,Renton,WA 98058,USA,98058
2014-07-08,568000.0,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,,"2714 SW 164th Pl, Burien, WA 98166, USA",20140708T000000,2714 SW 164th Pl,Burien,WA 98166,USA,98166
2014-07-08,517000.0,2.0,1.5,1920,3408,1.0,0,0,4,960,960,1912,,"1103 26th Ave, Seattle, WA 98122, USA",20140708T000000,1103 26th Ave,Seattle,WA 98122,USA,98122
2014-07-08,469950.0,4.0,2.75,2530,14178,2.0,0,0,3,2530,0,1997,,"15200 287th Ave NE, Duvall, WA 98019, USA",20140708T000000,15200 287th Ave NE,Duvall,WA 98019,USA,98019
2014-07-08,1675000.0,3.0,2.5,3490,8343,2.0,1,4,4,2150,1340,1939,1991.0,"Burke-Gilman Trail, Seattle, WA 98125, USA",20140708T000000,Burke-Gilman Trail,Seattle,WA 98125,USA,98125
2014-07-08,2180000.0,6.0,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,,"4530 51st Ave NE, Seattle, WA 98105, USA",20140708T000000,4530 51st Ave NE,Seattle,WA 98105,USA,98105
2014-07-08,623000.0,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,,"4009 97th Ave SE, Mercer Island, WA 98040, USA",20140708T000000,4009 97th Ave SE,Mercer Island,WA 98040,USA,98040
2014-07-08,720000.0,4.0,2.25,2410,8400,2.0,0,0,5,2410,0,1965,,"16451 NE 18th St, Bellevue, WA 98008, USA",20140708T000000,16451 NE 18th St,Bellevue,WA 98008,USA,98008
2014-07-08,205000.0,3.0,1.0,1180,8240,1.0,0,0,4,1180,0,1967,,"30105 10th Ave S, Federal Way, WA 98003, USA",20140708T000000,30105 10th Ave S,Federal Way,WA 98003,USA,98003
2014-07-08,148000.0,2.0,1.0,630,4200,1.0,0,0,3,630,0,1930,,"7760 10th Ave SW, Seattle, WA 98106, USA",20140708T000000,7760 10th Ave SW,Seattle,WA 98106,USA,98106
2014-07-08,950000.0,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998.0,"10323 Valmay Ave NW, Seattle, WA 98177, USA",20140708T000000,10323 Valmay Ave NW,Seattle,WA 98177,USA,98177
2014-07-08,405000.0,3.0,1.5,1010,7683,1.5,0,0,5,1010,0,1953,,"12500-12578 10th Ave NE, Seattle, WA 98125, USA",20140708T000000,12500-12578 10th Ave NE,Seattle,WA 98125,USA,98125
2014-07-08,293000.0,3.0,2.25,1910,3481,2.0,0,0,3,1910,0,2009,,"19358 114th Pl SE, Kent, WA 98031, USA",20140708T000000,19358 114th Pl SE,Kent,WA 98031,USA,98031
2014-07-08,550000.0,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,,"320 NW Boulder Pl, Issaquah, WA 98027, USA",20140708T000000,320 NW Boulder Pl,Issaquah,WA 98027,USA,98027
2014-07-08,435000.0,4.0,2.5,2150,3143,2.0,0,0,3,2150,0,2010,,"1356 Elma Pl NE, Renton, WA 98059, USA",20140708T000000,1356 Elma Pl NE,Renton,WA 98059,USA,98059
2014-07-08,355000.0,4.0,2.75,3000,5470,2.0,0,0,3,3000,0,2005,,"22710 SE 268th Pl, Maple Valley, WA 98038, USA",20140708T000000,22710 SE 268th Pl,Maple Valley,WA 98038,USA,98038
2014-07-08,673000.0,3.0,2.75,2830,3496,2.0,0,0,3,2830,0,2012,,"24588-24638 SE Issaquah-Fall City Rd, Issaquah, WA 98029, USA",20140708T000000,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,USA,98029
2014-07-08,449990.0,4.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,,"13800 453rd Ave SE, North Bend, WA 98045, USA",20140708T000000,13800 453rd Ave SE,North Bend,WA 98045,USA,98045
2014-07-08,249000.0,2.0,1.5,1090,2686,2.0,0,0,3,1090,0,1982,,"13124 113th Pl NE, Kirkland, WA 98034, USA",20140708T000000,13124 113th Pl NE,Kirkland,WA 98034,USA,98034
2014-07-08,380000.0,4.0,2.5,1984,32400,1.0,0,0,3,1564,420,1962,,"26856 12th Ave S, Des Moines, WA 98198, USA",20140708T000000,26856 12th Ave S,Des Moines,WA 98198,USA,98198
2014-07-08,760005.0,4.0,2.75,3090,5859,2.0,0,0,3,3090,0,2010,,"384 218th Pl SE, Sammamish, WA 98074, USA",20140708T000000,384 218th Pl SE,Sammamish,WA 98074,USA,98074
2014-07-08,674600.0,4.0,2.5,2610,5140,2.0,0,0,3,2610,0,2006,,"922 N 91st St, Seattle, WA 98103, USA",20140708T000000,922 N 91st St,Seattle,WA 98103,USA,98103
2014-07-08,812000.0,4.0,3.5,3370,3634,2.0,0,0,3,2750,620,2007,,"2154 NE Morgan Ln, Issaquah, WA 98029, USA",20140708T000000,2154 NE Morgan Ln,Issaquah,WA 98029,USA,98029
2014-07-08,333490.0,4.0,2.5,2250,3916,2.0,0,0,3,2250,0,2014,,"29024 121st Way SE, Auburn, WA 98092, USA",20140708T000000,29024 121st Way SE,Auburn,WA 98092,USA,98092
2014-07-08,320000.0,3.0,3.25,1450,1387,2.0,0,0,3,1180,270,2013,,"5107 Puget Blvd SW, Seattle, WA 98106, USA",20140708T000000,5107 Puget Blvd SW,Seattle,WA 98106,USA,98106
2014-07-08,999000.0,4.0,2.5,3130,10849,2.0,0,0,3,3130,0,2013,,"9006 116th Ave NE, Kirkland, WA 98033, USA",20140708T000000,9006 116th Ave NE,Kirkland,WA 98033,USA,98033
2014-07-08,810000.0,2.0,2.75,2700,8572,1.0,0,0,3,2700,0,2007,,"22857 NE 138th Ct, Redmond, WA 98053, USA",20140708T000000,22857 NE 138th Ct,Redmond,WA 98053,USA,98053
2014-07-09,399950.0,5.0,2.75,1970,5400,1.0,0,0,3,1320,650,1986,,"1770 19th Ave S, Seattle, WA 98144, USA",20140709T000000,1770 19th Ave S,Seattle,WA 98144,USA,98144
2014-07-09,550000.0,3.0,2.0,1970,4166,2.0,0,3,5,1270,700,1929,,"3608 34th Ave SW, Seattle, WA 98126, USA",20140709T000000,3608 34th Ave SW,Seattle,WA 98126,USA,98126
2014-07-09,290000.0,3.0,1.5,1950,15954,1.0,0,0,4,1950,0,1959,,"1020 S 299th Pl, Federal Way, WA 98003, USA",20140709T000000,1020 S 299th Pl,Federal Way,WA 98003,USA,98003
2014-07-09,232500.0,3.0,1.5,1940,9887,1.0,0,0,4,1140,800,1969,,"450 S 305th St, Federal Way, WA 98003, USA",20140709T000000,450 S 305th St,Federal Way,WA 98003,USA,98003
2014-07-09,1355000.0,4.0,3.5,3550,11000,1.0,0,2,3,2260,1290,1999,,"15317 SE 58th St, Bellevue, WA 98006, USA",20140709T000000,15317 SE 58th St,Bellevue,WA 98006,USA,98006
2014-07-09,565000.0,3.0,2.5,2500,7394,2.0,0,0,3,2500,0,1990,,"12440 NE 160th St, Woodinville, WA 98072, USA",20140709T000000,12440 NE 160th St,Woodinville,WA 98072,USA,98072
2014-07-09,749950.0,4.0,2.75,2910,18700,1.0,0,0,3,2210,700,1957,1995.0,"821 NW 175th St, Shoreline, WA 98177, USA",20140709T000000,821 NW 175th St,Shoreline,WA 98177,USA,98177
2014-07-09,720500.0,4.0,2.5,3350,35298,2.0,0,0,4,3350,0,1985,,"22720 NE 46th St, Redmond, WA 98053, USA",20140709T000000,22720 NE 46th St,Redmond,WA 98053,USA,98053
2014-07-09,507000.0,3.0,1.75,2140,40098,1.0,0,0,5,1490,650,1950,,"17295-17403 SE 192nd Dr, Renton, WA 98058, USA",20140709T000000,17295-17403 SE 192nd Dr,Renton,WA 98058,USA,98058
2014-07-09,989000.0,5.0,4.5,4030,13474,2.0,0,0,3,4030,0,2000,,"25758 SE 31st Pl, Sammamish, WA 98075, USA",20140709T000000,25758 SE 31st Pl,Sammamish,WA 98075,USA,98075
2014-07-09,463000.0,4.0,2.5,1980,6660,2.0,0,0,4,1980,0,1974,,"12812 130th Ct NE, Kirkland, WA 98034, USA",20140709T000000,12812 130th Ct NE,Kirkland,WA 98034,USA,98034
2014-07-09,310000.0,3.0,1.5,1460,9908,1.0,0,0,3,1460,0,1952,,"19539 4th Ave S, Des Moines, WA 98148, USA",20140709T000000,19539 4th Ave S,Des Moines,WA 98148,USA,98148
2014-07-09,284000.0,4.0,1.75,1880,8800,1.0,0,0,3,1130,750,1960,,"10000-10026 S 100th St, Seattle, WA 98168, USA",20140709T000000,10000-10026 S 100th St,Seattle,WA 98168,USA,98168
2014-07-09,737500.0,3.0,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974.0,"8038 42nd Ave NE, Seattle, WA 98115, USA",20140709T000000,8038 42nd Ave NE,Seattle,WA 98115,USA,98115
2014-07-09,569000.0,3.0,3.25,2220,8227,1.5,0,0,5,1770,450,1929,,"4123 13th Ave S, Seattle, WA 98108, USA",20140709T000000,4123 13th Ave S,Seattle,WA 98108,USA,98108
2014-07-09,700000.0,3.0,1.0,1410,7200,2.0,0,0,4,1410,0,1901,,"1122A 23rd Ave S, Seattle, WA 98144, USA",20140709T000000,1122A 23rd Ave S,Seattle,WA 98144,USA,98144
2014-07-09,660000.0,3.0,1.0,1240,3500,1.0,0,0,4,1240,0,1927,,"768 N 75th St, Seattle, WA 98103, USA",20140709T000000,768 N 75th St,Seattle,WA 98103,USA,98103
2014-07-09,275000.0,4.0,2.0,2030,8426,2.0,0,0,3,2030,0,1944,,"3515 S 137th St, Tukwila, WA 98168, USA",20140709T000000,3515 S 137th St,Tukwila,WA 98168,USA,98168
2014-07-09,570000.0,6.0,3.75,4000,6015,2.0,0,2,3,3080,920,2004,,"16638 SE 167th St, Renton, WA 98058, USA",20140709T000000,16638 SE 167th St,Renton,WA 98058,USA,98058
2014-07-09,150000.0,3.0,0.75,490,38500,1.5,0,0,4,490,0,1959,,"11881 Tye River Rd NE, Skykomish, WA 98288, USA",20140709T000000,11881 Tye River Rd NE,Skykomish,WA 98288,USA,98288
2014-07-09,356000.0,3.0,2.5,1590,3411,2.0,0,0,3,1590,0,2000,,"7828 Douglas Ave SE, Snoqualmie, WA 98065, USA",20140709T000000,7828 Douglas Ave SE,Snoqualmie,WA 98065,USA,98065
2014-07-09,610000.0,3.0,2.5,2630,5827,2.0,0,0,3,2630,0,2001,,"9954 227th Way NE, Redmond, WA 98053, USA",20140709T000000,9954 227th Way NE,Redmond,WA 98053,USA,98053
2014-07-09,498800.0,2.0,1.75,1350,4614,1.0,0,0,3,1350,0,2008,,"12412 243rd Terrace NE, Redmond, WA 98053, USA",20140709T000000,12412 243rd Terrace NE,Redmond,WA 98053,USA,98053
2014-07-09,226550.0,3.0,1.0,990,4440,1.0,0,0,3,990,0,1943,,"9025 15th Ave SW, Seattle, WA 98106, USA",20140709T000000,9025 15th Ave SW,Seattle,WA 98106,USA,98106
2014-07-09,692500.0,4.0,2.75,3710,7984,2.0,0,0,3,3710,0,1999,,"7313 Chanticleer Ave SE, Snoqualmie, WA 98065, USA",20140709T000000,7313 Chanticleer Ave SE,Snoqualmie,WA 98065,USA,98065
2014-07-09,250000.0,3.0,1.0,990,8062,1.0,0,0,4,990,0,1960,,"20824-20836 Occidental Ave S, Des Moines, WA 98198, USA",20140709T000000,20824-20836 Occidental Ave S,Des Moines,WA 98198,USA,98198
2014-07-09,660000.0,4.0,2.5,2510,4543,2.0,0,0,3,2510,0,2002,,"22518 SE 15th Pl, Sammamish, WA 98075, USA",20140709T000000,22518 SE 15th Pl,Sammamish,WA 98075,USA,98075
2014-07-09,295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,,"108 N 183rd St, Shoreline, WA 98133, USA",20140709T000000,108 N 183rd St,Shoreline,WA 98133,USA,98133
2014-07-09,154950.0,4.0,1.0,1600,10183,1.0,0,0,4,1600,0,1966,,"3516 O St SE, Auburn, WA 98002, USA",20140709T000000,3516 O St SE,Auburn,WA 98002,USA,98002
2014-07-09,409124.0,5.0,3.25,3320,11340,2.0,0,0,4,2480,840,1999,,"14014 SE 236th Pl, Kent, WA 98042, USA",20140709T000000,14014 SE 236th Pl,Kent,WA 98042,USA,98042
2014-07-09,287000.0,5.0,1.5,1730,9230,1.0,0,0,3,1010,720,1962,,"1724 Edmonds Way SE, Renton, WA 98058, USA",20140709T000000,1724 Edmonds Way SE,Renton,WA 98058,USA,98058
2014-07-09,810000.0,4.0,1.75,2000,3988,1.0,0,4,4,1000,1000,1958,,"1322 Alki Ave SW, Seattle, WA 98116, USA",20140709T000000,1322 Alki Ave SW,Seattle,WA 98116,USA,98116
2014-07-09,525000.0,4.0,2.75,2910,6308,1.0,0,0,3,1640,1270,1985,,"14812 104th Ave NE, Bothell, WA 98011, USA",20140709T000000,14812 104th Ave NE,Bothell,WA 98011,USA,98011
2014-07-09,525000.0,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,,"3834 136th Ave SE, Bellevue, WA 98006, USA",20140709T000000,3834 136th Ave SE,Bellevue,WA 98006,USA,98006
2014-07-09,275000.0,3.0,1.0,1200,7800,1.0,0,0,4,1200,0,1954,,"9246 30th Ave SW, Seattle, WA 98126, USA",20140709T000000,9246 30th Ave SW,Seattle,WA 98126,USA,98126
2014-07-09,583000.0,3.0,2.5,2600,5100,2.0,0,1,3,2600,0,1998,,"1007 N 29th St, Renton, WA 98056, USA",20140709T000000,1007 N 29th St,Renton,WA 98056,USA,98056
2014-07-09,237950.0,2.0,1.75,1460,7926,1.0,0,0,4,1460,0,1987,,"26231 187th Pl SE, Covington, WA 98042, USA",20140709T000000,26231 187th Pl SE,Covington,WA 98042,USA,98042
2014-07-09,1065000.0,4.0,3.75,4260,9800,2.0,0,0,3,4260,0,2008,,"7811 126th Ave NE, Kirkland, WA 98033, USA",20140709T000000,7811 126th Ave NE,Kirkland,WA 98033,USA,98033
2014-07-09,679000.0,4.0,2.75,2100,4480,1.5,0,0,4,1780,320,1928,,"5519 31st Ave NE, Seattle, WA 98105, USA",20140709T000000,5519 31st Ave NE,Seattle,WA 98105,USA,98105
2014-07-09,1465000.0,6.0,4.5,4230,6420,2.0,0,3,4,2360,1870,1916,,"1206 9th Ave W, Seattle, WA 98119, USA",20140709T000000,1206 9th Ave W,Seattle,WA 98119,USA,98119
2014-07-09,410000.0,3.0,1.75,1660,6250,1.0,0,0,3,830,830,1980,,"1919 42nd Ave SW, Seattle, WA 98116, USA",20140709T000000,1919 42nd Ave SW,Seattle,WA 98116,USA,98116
2014-07-09,306000.0,3.0,1.0,1450,7200,1.0,0,0,3,1010,440,1969,,"10606 NE 143rd Pl, Kirkland, WA 98034, USA",20140709T000000,10606 NE 143rd Pl,Kirkland,WA 98034,USA,98034
2014-07-09,215000.0,4.0,1.5,1860,5040,1.5,0,0,5,1860,0,1920,,"1730 Washington Ave, Enumclaw, WA 98022, USA",20140709T000000,1730 Washington Ave,Enumclaw,WA 98022,USA,98022
2014-07-09,594950.0,4.0,2.5,2720,10006,2.0,0,0,3,2720,0,1989,,"2201 223rd Pl NE, Sammamish, WA 98074, USA",20140709T000000,2201 223rd Pl NE,Sammamish,WA 98074,USA,98074
2014-07-09,1250000.0,4.0,2.5,2920,5500,1.0,0,3,3,2030,890,1957,,"2440 Magnolia Blvd W, Seattle, WA 98199, USA",20140709T000000,2440 Magnolia Blvd W,Seattle,WA 98199,USA,98199
2014-07-09,305000.0,3.0,1.5,1800,12196,1.0,0,0,4,1800,0,1966,,"30002 8th Ave SW, Federal Way, WA 98023, USA",20140709T000000,30002 8th Ave SW,Federal Way,WA 98023,USA,98023
2014-07-09,425000.0,2.0,1.0,1320,8830,1.0,0,0,3,1020,300,1939,,"2603 36th Ave W, Seattle, WA 98199, USA",20140709T000000,2603 36th Ave W,Seattle,WA 98199,USA,98199
2014-07-09,215000.0,3.0,1.75,1770,29004,1.0,0,0,3,1770,0,1959,,"2253 SW 313th St, Federal Way, WA 98023, USA",20140709T000000,2253 SW 313th St,Federal Way,WA 98023,USA,98023
2014-07-09,480000.0,5.0,2.75,2550,7725,1.0,0,0,5,1390,1160,1967,,"12570 SE 72nd St, Newcastle, WA 98056, USA",20140709T000000,12570 SE 72nd St,Newcastle,WA 98056,USA,98056
2014-07-09,550000.0,4.0,1.75,2150,9000,1.0,0,0,4,1110,1040,1966,,"17010 NE 88th St, Redmond, WA 98052, USA",20140709T000000,17010 NE 88th St,Redmond,WA 98052,USA,98052
2014-07-09,750000.0,4.0,2.5,3020,7465,2.0,0,0,3,3020,0,2004,,"1125 270th Pl SE, Sammamish, WA 98075, USA",20140709T000000,1125 270th Pl SE,Sammamish,WA 98075,USA,98075
2014-07-09,137124.0,3.0,1.0,960,27442,1.0,0,0,4,960,0,1970,,"15416 SE Jones Rd, Renton, WA 98058, USA",20140709T000000,15416 SE Jones Rd,Renton,WA 98058,USA,98058
2014-07-09,840000.0,3.0,2.0,2783,11177,2.0,0,0,3,2783,0,1910,1999.0,"3672 SW Orchard St, Seattle, WA 98126, USA",20140709T000000,3672 SW Orchard St,Seattle,WA 98126,USA,98126
2014-07-09,624800.0,3.0,2.0,2250,14274,1.0,0,0,4,1500,750,1964,,"3726 Gallagher Hill Rd, Mercer Island, WA 98040, USA",20140709T000000,3726 Gallagher Hill Rd,Mercer Island,WA 98040,USA,98040
2014-07-09,630000.0,3.0,1.75,1710,8767,1.0,0,0,4,1710,0,1986,,"10515 115th Pl NE, Kirkland, WA 98033, USA",20140709T000000,10515 115th Pl NE,Kirkland,WA 98033,USA,98033
2014-07-09,590000.0,3.0,2.5,2650,9380,1.0,0,0,5,1680,970,1975,,"4765 NE 203rd St, Lake Forest Park, WA 98155, USA",20140709T000000,4765 NE 203rd St,Lake Forest Park,WA 98155,USA,98155
2014-07-09,599950.0,3.0,3.25,1830,1804,3.0,0,0,3,1830,0,2014,,"1501 NW 90th St, Seattle, WA 98117, USA",20140709T000000,1501 NW 90th St,Seattle,WA 98117,USA,98117
2014-07-09,299880.0,3.0,2.5,1460,3044,2.0,0,0,3,1460,0,2000,,"6511 29th Ave S, Seattle, WA 98108, USA",20140709T000000,6511 29th Ave S,Seattle,WA 98108,USA,98108
2014-07-09,400000.0,3.0,2.0,1760,6875,1.0,0,0,4,1760,0,1967,,"Brooktrails Trail 14, Woodinville, WA 98072, USA",20140709T000000,Brooktrails Trail 14,Woodinville,WA 98072,USA,98072
2014-07-09,560000.0,3.0,2.5,1960,6058,2.0,0,0,3,1960,0,2002,,"2501-2507 248th Terrace NE, Sammamish, WA 98074, USA",20140709T000000,2501-2507 248th Terrace NE,Sammamish,WA 98074,USA,98074
2014-07-09,229000.0,4.0,2.25,2010,7688,1.0,0,0,3,1170,840,1979,,"32701-32911 49th Pl SW, Federal Way, WA 98023, USA",20140709T000000,32701-32911 49th Pl SW,Federal Way,WA 98023,USA,98023
2014-07-09,525000.0,4.0,2.5,3670,9958,2.0,0,0,3,3670,0,2005,,"13559 SE 159th Pl, Renton, WA 98058, USA",20140709T000000,13559 SE 159th Pl,Renton,WA 98058,USA,98058
2014-07-09,737000.0,2.0,2.25,2290,9772,1.0,0,0,3,2290,0,2007,,"13555 Adair Creek Way NE, Redmond, WA 98053, USA",20140709T000000,13555 Adair Creek Way NE,Redmond,WA 98053,USA,98053
2014-07-09,680000.0,3.0,2.0,1780,5720,1.0,0,0,5,980,800,1925,,"537 N 70th St, Seattle, WA 98103, USA",20140709T000000,537 N 70th St,Seattle,WA 98103,USA,98103
2014-07-09,635000.0,4.0,2.5,3080,35430,2.0,0,0,3,3080,0,1997,,"9788-16090 NE Quail Creek Dr, Redmond, WA 98053, USA",20140709T000000,9788-16090 NE Quail Creek Dr,Redmond,WA 98053,USA,98053
2014-07-09,740000.0,4.0,2.5,3360,15091,2.0,0,0,3,3360,0,1997,,"6520 154th Ave NE, Redmond, WA 98052, USA",20140709T000000,6520 154th Ave NE,Redmond,WA 98052,USA,98052
2014-07-09,335500.0,3.0,1.0,1370,6780,2.0,0,0,3,1370,0,1930,,"12008 35th Ave NE, Seattle, WA 98125, USA",20140709T000000,12008 35th Ave NE,Seattle,WA 98125,USA,98125
2014-07-09,270000.0,4.0,2.5,1660,8063,1.0,0,0,4,1660,0,1978,,"25139 11th Ave S, Des Moines, WA 98198, USA",20140709T000000,25139 11th Ave S,Des Moines,WA 98198,USA,98198
2014-07-09,1037000.0,4.0,3.5,4440,10660,2.0,0,0,3,4440,0,2003,,"15124 SE 82nd Ct, Newcastle, WA 98059, USA",20140709T000000,15124 SE 82nd Ct,Newcastle,WA 98059,USA,98059
2014-07-09,450000.0,5.0,2.5,2850,209523,1.0,0,0,4,1930,920,1925,1968.0,"23211 190th Ave SE, Renton, WA 98058, USA",20140709T000000,23211 190th Ave SE,Renton,WA 98058,USA,98058
2014-07-09,379000.0,3.0,2.5,1530,2913,2.0,0,0,4,1530,0,1986,,"11807 NE 105th Ct, Kirkland, WA 98033, USA",20140709T000000,11807 NE 105th Ct,Kirkland,WA 98033,USA,98033
2014-07-09,468000.0,4.0,2.5,2100,8400,1.0,0,0,4,1240,860,1976,,"14634 128th Ave NE, Woodinville, WA 98072, USA",20140709T000000,14634 128th Ave NE,Woodinville,WA 98072,USA,98072
2014-07-09,321500.0,1.0,1.0,730,1942,1.0,0,0,3,730,0,2008,,"924 26th Ave S, Seattle, WA 98144, USA",20140709T000000,924 26th Ave S,Seattle,WA 98144,USA,98144
2014-07-09,443000.0,3.0,2.25,1920,8223,2.0,0,0,4,1920,0,1989,,"14808 104th Ave NE, Bothell, WA 98011, USA",20140709T000000,14808 104th Ave NE,Bothell,WA 98011,USA,98011
2014-07-09,340000.0,3.0,1.0,1600,7324,1.0,0,0,4,1600,0,1958,,"1496 Aberdeen Ave NE, Renton, WA 98056, USA",20140709T000000,1496 Aberdeen Ave NE,Renton,WA 98056,USA,98056
2014-07-09,470000.0,4.0,2.25,2380,17199,2.0,0,0,3,1530,850,1979,,"5504 NE 190th St, Kenmore, WA 98028, USA",20140709T000000,5504 NE 190th St,Kenmore,WA 98028,USA,98028
2014-07-09,545000.0,3.0,2.5,2760,17377,2.0,0,0,3,2760,0,2002,,"615 Bronson Pl NE, Renton, WA 98056, USA",20140709T000000,615 Bronson Pl NE,Renton,WA 98056,USA,98056
2014-07-09,415000.0,4.0,1.5,1840,11367,1.5,0,0,4,1840,0,1950,,"18820 1st Ave NW, Shoreline, WA 98177, USA",20140709T000000,18820 1st Ave NW,Shoreline,WA 98177,USA,98177
2014-07-09,599000.0,7.0,2.5,2580,5750,1.0,0,0,4,1880,700,1901,,"125 30th Ave, Seattle, WA 98122, USA",20140709T000000,125 30th Ave,Seattle,WA 98122,USA,98122
2014-07-09,759000.0,4.0,1.75,2100,4750,1.0,0,0,3,1340,760,1975,,"5626 Keystone Pl N, Seattle, WA 98103, USA",20140709T000000,5626 Keystone Pl N,Seattle,WA 98103,USA,98103
2014-07-09,300000.0,4.0,1.75,1820,5015,1.0,0,0,4,1190,630,1926,,"1714 S Pearl St, Seattle, WA 98108, USA",20140709T000000,1714 S Pearl St,Seattle,WA 98108,USA,98108
2014-07-09,1681000.0,5.0,5.25,4830,18707,2.0,0,1,5,3930,900,1952,1998.0,"6702 SE 28th St, Mercer Island, WA 98040, USA",20140709T000000,6702 SE 28th St,Mercer Island,WA 98040,USA,98040
2014-07-09,359000.0,3.0,1.5,1550,4980,1.0,0,0,3,1080,470,1978,,"10304 Interlake Ave N, Seattle, WA 98133, USA",20140709T000000,10304 Interlake Ave N,Seattle,WA 98133,USA,98133
2014-07-09,550000.0,4.0,1.0,1440,3600,1.5,0,0,4,1440,0,1924,,"3822 42nd Ave SW, Seattle, WA 98116, USA",20140709T000000,3822 42nd Ave SW,Seattle,WA 98116,USA,98116
2014-07-09,395000.0,2.0,1.0,930,6380,1.0,0,0,4,930,0,1940,,"548 NE 86th St, Seattle, WA 98115, USA",20140709T000000,548 NE 86th St,Seattle,WA 98115,USA,98115
2014-07-09,486000.0,4.0,2.5,3560,12047,2.0,0,0,3,3560,0,1988,,"509 SW 335th St, Federal Way, WA 98023, USA",20140709T000000,509 SW 335th St,Federal Way,WA 98023,USA,98023
2014-07-09,187000.0,2.0,1.0,840,11600,1.0,0,0,3,840,0,1952,,"12314-12426 24th Ave S, Burien, WA 98168, USA",20140709T000000,12314-12426 24th Ave S,Burien,WA 98168,USA,98168
2014-07-09,734950.0,4.0,3.25,4280,47179,2.0,0,0,3,3050,1230,2002,,"33518 161st Ln SE, Auburn, WA 98092, USA",20140709T000000,33518 161st Ln SE,Auburn,WA 98092,USA,98092
